Feature ID	Test stat.	pval	pval_fdr	pval_bon
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae]	-0.916083916084	2.7010807719e-06	0.00158283333233	0.00158283333233
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	-0.867132867133	7.36380118783e-05	0.0215759374803	0.0431518749607
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__	-0.797202797203	0.00106536639564	0.156076176961	0.624304707846
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	-0.797202797203	0.00106536639564	0.156076176961	0.624304707846
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	-0.769230769231	0.00224818340589	0.250208270045	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.762237762238	0.00265927837874	0.250208270045	1.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__;f__	-0.757203628975	0.00298883599029	0.250208270045	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	-0.748251748252	0.00365014736836	0.267373294732	1.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__	-0.72027972028	0.00643642014088	0.41161320622	1.0
k__Bacteria;p__FCPU426;c__;o__;f__	-0.715599033977	0.0070241161471	0.41161320622	1.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	0.70541051143	0.00843935754381	0.449587592789	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae	-0.699300699301	0.00938253112707	0.453646166728	1.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__	-0.692307692308	0.0105542152729	0.453646166728	1.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	-0.685314685315	0.0118291100729	0.453646166728	1.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	-0.678321678322	0.0132122518968	0.453646166728	1.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	-0.678321678322	0.0132122518968	0.453646166728	1.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__	0.671328671329	0.0147086641089	0.453646166728	1.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	-0.671328671329	0.0147086641089	0.453646166728	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	-0.671328671329	0.0147086641089	0.453646166728	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae	0.667104681107	0.015669519415	0.455499091517	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	-0.664335664336	0.016323346283	0.455499091517	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__	-0.657342657343	0.0180612637925	0.470037659274	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	0.650443635588	0.0199013868969	0.470037659274	1.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__[Pedosphaeraceae]	-0.643356643357	0.0219264355754	0.470037659274	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Anaerobrancaceae	0.63822855796	0.023479732126	0.470037659274	1.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	-0.636363636364	0.0240633613963	0.470037659274	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.636363636364	0.0240633613963	0.470037659274	1.0
k__Bacteria;p__TM6;c__SJA-4;o__;f__	-0.636363636364	0.0240633613963	0.470037659274	1.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515	-0.636363636364	0.0240633613963	0.470037659274	1.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	-0.636363636364	0.0240633613963	0.470037659274	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__	-0.629370629371	0.0263428476238	0.497964797017	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	0.623839756147	0.0282497609348	0.510877399151	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	-0.622377622378	0.0287695463686	0.510877399151	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089	-0.608391608392	0.0340827410745	0.587426066755	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__	0.594405594406	0.0400382641998	0.655275957554	1.0
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	-0.587412587413	0.0432674624094	0.655275957554	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__	-0.587412587413	0.0432674624094	0.655275957554	1.0
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc	-0.584521536619	0.0446528046116	0.655275957554	1.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	-0.58041958042	0.046669682065	0.655275957554	1.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae	-0.58041958042	0.046669682065	0.655275957554	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__	-0.58041958042	0.046669682065	0.655275957554	1.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__	0.574778935239	0.0495426763621	0.655275957554	1.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	-0.573426573427	0.0502488128	0.655275957554	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__	-0.573426573427	0.0502488128	0.655275957554	1.0
k__Bacteria;p__OP11;c__OP11-4;o__;f__	0.569982951482	0.0520774736784	0.655275957554	1.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	-0.569810127044	0.0521704108483	0.655275957554	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanocellales;f__Methanocellaceae	0.569094809484	0.0525562628072	0.655275957554	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	-0.566433566434	0.0540086114286	0.659355131191	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae	0.561455780533	0.0567969961515	0.679205610162	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.559440559441	0.0579526971128	0.679205610162	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.552447552448	0.0620845468878	0.713363617181	1.0
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__	-0.545454545455	0.0664074915366	0.734241321518	1.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.545454545455	0.0664074915366	0.734241321518	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.539405380621	0.0703035726027	0.742176448517	1.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017	-0.538461538462	0.0709247118037	0.742176448517	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__	-0.538461538462	0.0709247118037	0.742176448517	1.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae	-0.524475524476	0.0805539315522	0.792531084623	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	-0.524475524476	0.0805539315522	0.792531084623	1.0
k__Bacteria;p__GN02;c__GN07;o__;f__	-0.521430021918	0.0827575809889	0.792531084623	1.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Ellin6537;f__	-0.518793974015	0.0846961943011	0.792531084623	1.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f	-0.51838958657	0.0849961640953	0.792531084623	1.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659	-0.515061643266	0.0874908872031	0.792531084623	1.0
k__Archaea;p__Crenarchaeota;c__MBGA;o__NRP-J;f__	-0.514667798822	0.0877892110833	0.792531084623	1.0
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	0.514021118244	0.0882804702098	0.792531084623	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae	-0.503864651021	0.0962289713167	0.792531084623	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	-0.503496503497	0.096525361548	0.792531084623	1.0
k__Bacteria;p__GN02;c__BD1-5;o__;f__	0.499071804918	0.100133256009	0.792531084623	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__	-0.496503496503	0.102266232669	0.792531084623	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.496503496503	0.102266232669	0.792531084623	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__	-0.48951048951	0.108219191983	0.792531084623	1.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__p04_C01;f__	-0.482517482517	0.114386120936	0.792531084623	1.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__	-0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__JdFBGBact	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__FFCH7168	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Elev-1554;f__	-0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Chloroflexi;c__SHA-26;o__;f__	-0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae]	-0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	-0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__	-0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0.480384461415	0.116310022658	0.792531084623	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	-0.47635799847	0.119996589036	0.795173887972	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	-0.475524475524	0.120768730426	0.795173887972	1.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__SJA-22;f__	-0.475524475524	0.120768730426	0.795173887972	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Trebouxiophyceae	0.471842686187	0.124216346406	0.808786433265	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__	0.468531468531	0.127368559847	0.815270503884	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae	0.46787981711	0.127994686617	0.815270503884	1.0
k__Bacteria;p__BRC1;c__PRR-11;o__;f__	0.461538461538	0.134186976359	0.84552223813	1.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	-0.454545454545	0.141225174376	0.862062001921	1.0
k__Bacteria;p__Planctomycetes;c__Pla4;o__;f__	-0.454545454545	0.141225174376	0.862062001921	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__	-0.454545454545	0.141225174376	0.862062001921	1.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__	-0.448469577557	0.147519548253	0.878906330362	1.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	-0.447552447552	0.148484175266	0.878906330362	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__	0.447552447552	0.148484175266	0.878906330362	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae	0.442319408125	0.154061219114	0.891761644473	1.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	0.440589529923	0.155932163823	0.891761644473	1.0
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__	0.440559440559	0.155964827245	0.891761644473	1.0
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	0.436630545426	0.160265204988	0.891761644473	1.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae	-0.433566433566	0.163667805474	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20	0.433566433566	0.163667805474	0.891761644473	1.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35	0.433566433566	0.163667805474	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.431410581383	0.166087450203	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	0.428527328486	0.169356624398	0.891761644473	1.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__	-0.426573426573	0.171593612325	0.891761644473	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae	0.422231632843	0.176626835183	0.891761644473	1.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111	-0.41958041958	0.17974257784	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__	-0.41958041958	0.17974257784	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	-0.41958041958	0.17974257784	0.891761644473	1.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	0.41802104381	0.181590170433	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	-0.412587412587	0.18811486034	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	-0.405594405594	0.196710447208	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003	-0.405594405594	0.196710447208	0.891761644473	1.0
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__PRR-10	-0.405594405594	0.196710447208	0.891761644473	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__	-0.398601398601	0.205529155814	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae	0.398601398601	0.205529155814	0.891761644473	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BA008	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__;f__	-0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa;f__	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Stigonematales;f__Rivulariaceae	-0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__AHT28;o__;f__	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	-0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__YAB3B13	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__OP9;c__JS1;o__BA021;f__	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__	-0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__WS1;c__;o__;f__	0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-0.393041832067	0.212699165383	0.891761644473	1.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__	-0.391608391608	0.214570634592	0.891761644473	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	-0.391608391608	0.214570634592	0.891761644473	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	0.391608391608	0.214570634592	0.891761644473	1.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__auto67_4W	0.391608391608	0.214570634592	0.891761644473	1.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.389899847592	0.216813472172	0.89473728657	1.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.384615384615	0.223834364254	0.899549579298	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caldicoprobacteraceae	0.384615384615	0.223834364254	0.899549579298	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__	-0.384615384615	0.223834364254	0.899549579298	1.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__	0.384402495049	0.224119861054	0.899549579298	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	0.38210185064	0.227218248714	0.905781590112	1.0
k__Bacteria;p__NKB19;c__;o__;f__	0.38029112021	0.229673691348	0.906323537976	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	-0.377622377622	0.233319659133	0.906323537976	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__SBYG_4172	0.377059167582	0.234093212026	0.906323537976	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	-0.377059167582	0.234093212026	0.906323537976	1.0
k__Bacteria;p__OP11;c__OP11-3;o__;f__	-0.376336890143	0.235087334082	0.906323537976	1.0
k__Bacteria;p__OP3;c__PBS-25;o__;f__	-0.370629370629	0.243025668658	0.920609824671	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20	-0.370629370629	0.243025668658	0.920609824671	1.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae	0.370280895488	0.243515093923	0.920609824671	1.0
k__Bacteria;p__Armatimonadetes;c__OPB50;o__;f__	-0.367157941603	0.247925542024	0.920609824671	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	0.363636363636	0.252951378939	0.920609824671	1.0
k__Bacteria;p__Chloroflexi;c__P2-11E;o__;f__	-0.363636363636	0.252951378939	0.920609824671	1.0
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12	-0.363636363636	0.252951378939	0.920609824671	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	-0.363636363636	0.252951378939	0.920609824671	1.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__01D2Z36	0.363636363636	0.252951378939	0.920609824671	1.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__	-0.362556891906	0.254503057332	0.920609824671	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	0.36016300483	0.25796268751	0.927399600498	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae	-0.356643356643	0.263095614473	0.939945618439	1.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.354787437593	0.265824386539	0.939945618439	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	0.353639057489	0.267520508824	0.939945618439	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075	-0.34965034965	0.273457039956	0.939945618439	1.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__	-0.34965034965	0.273457039956	0.939945618439	1.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	0.344036303121	0.281931448313	0.939945618439	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae	0.344036303121	0.281931448313	0.939945618439	1.0
k__Bacteria;p__Bacteroidetes;c__;o__;f__	0.344036303121	0.281931448313	0.939945618439	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__	0.344036303121	0.281931448313	0.939945618439	1.0
k__Bacteria;p__SBR1093;c__VHS-B5-50;o__;f__	0.344036303121	0.281931448313	0.939945618439	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae	-0.342657342657	0.284034162194	0.939945618439	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	-0.342657342657	0.284034162194	0.939945618439	1.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	-0.342657342657	0.284034162194	0.939945618439	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	-0.342657342657	0.284034162194	0.939945618439	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae	0.34169110671	0.285512491608	0.939945618439	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__	0.335664335664	0.294825332116	0.948697411884	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	-0.335664335664	0.294825332116	0.948697411884	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__	0.331013259626	0.302120225821	0.948697411884	1.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114;f__	-0.329247440119	0.304914265968	0.948697411884	1.0
k__Bacteria;p__Proteobacteria;c__;o__;f__	-0.328671328671	0.305828746876	0.948697411884	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	-0.328671328671	0.305828746876	0.948697411884	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__	0.328671328671	0.305828746876	0.948697411884	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	0.326301202715	0.309605929385	0.948697411884	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__;f__	0.325744807777	0.310496128142	0.948697411884	1.0
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.324712775103	0.3121508286	0.948697411884	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.321678321678	0.317042452043	0.948697411884	1.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__	-0.321678321678	0.317042452043	0.948697411884	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.321678321678	0.317042452043	0.948697411884	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424	0.314685314685	0.328464343872	0.948697411884	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.314685314685	0.328464343872	0.948697411884	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	-0.314685314685	0.328464343872	0.948697411884	1.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	-0.314685314685	0.328464343872	0.948697411884	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales;f__Ardenscatenaceae	0.312084250362	0.332765411096	0.948697411884	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae	-0.311782899703	0.333265554687	0.948697411884	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	0.307692307692	0.340092171657	0.948697411884	1.0
